class_name,phash_group_id,split,group_size
contact_dermatitis,contact_dermatitis__phash_000988,train,1
contact_dermatitis,contact_dermatitis__phash_000834,train,1
contact_dermatitis,contact_dermatitis__phash_000105,val,1
contact_dermatitis,contact_dermatitis__phash_000048,test,1
contact_dermatitis,contact_dermatitis__phash_001383,train,1
contact_dermatitis,contact_dermatitis__phash_000064,train,1
contact_dermatitis,contact_dermatitis__phash_000076,train,1
contact_dermatitis,contact_dermatitis__phash_000530,train,1
contact_dermatitis,contact_dermatitis__phash_000369,train,1
contact_dermatitis,contact_dermatitis__phash_001082,val,1
contact_dermatitis,contact_dermatitis__phash_001142,test,1
contact_dermatitis,contact_dermatitis__phash_000716,train,1
contact_dermatitis,contact_dermatitis__phash_000832,train,1
contact_dermatitis,contact_dermatitis__phash_001436,train,1
contact_dermatitis,contact_dermatitis__phash_000522,train,1
contact_dermatitis,contact_dermatitis__phash_000364,val,1
contact_dermatitis,contact_dermatitis__phash_000183,test,1
contact_dermatitis,contact_dermatitis__phash_000227,train,1
contact_dermatitis,contact_dermatitis__phash_000774,train,1
contact_dermatitis,contact_dermatitis__phash_000967,train,1
contact_dermatitis,contact_dermatitis__phash_000475,train,1
contact_dermatitis,contact_dermatitis__phash_000459,train,1
contact_dermatitis,contact_dermatitis__phash_001171,val,1
contact_dermatitis,contact_dermatitis__phash_000737,test,1
contact_dermatitis,contact_dermatitis__phash_001407,train,1
contact_dermatitis,contact_dermatitis__phash_000997,train,1
contact_dermatitis,contact_dermatitis__phash_001125,train,1
contact_dermatitis,contact_dermatitis__phash_001013,train,1
contact_dermatitis,contact_dermatitis__phash_000864,train,1
contact_dermatitis,contact_dermatitis__phash_000019,val,1
contact_dermatitis,contact_dermatitis__phash_000094,test,1
contact_dermatitis,contact_dermatitis__phash_000956,train,1
contact_dermatitis,contact_dermatitis__phash_000927,train,1
contact_dermatitis,contact_dermatitis__phash_000077,train,1
contact_dermatitis,contact_dermatitis__phash_001477,train,1
contact_dermatitis,contact_dermatitis__phash_000982,val,1
contact_dermatitis,contact_dermatitis__phash_001131,test,1
contact_dermatitis,contact_dermatitis__phash_001325,train,1
contact_dermatitis,contact_dermatitis__phash_000326,train,1
contact_dermatitis,contact_dermatitis__phash_001029,train,1
contact_dermatitis,contact_dermatitis__phash_001067,train,1
contact_dermatitis,contact_dermatitis__phash_000437,train,1
contact_dermatitis,contact_dermatitis__phash_000715,val,1
contact_dermatitis,contact_dermatitis__phash_000905,test,1
contact_dermatitis,contact_dermatitis__phash_000712,train,1
contact_dermatitis,contact_dermatitis__phash_000930,train,1
contact_dermatitis,contact_dermatitis__phash_000673,train,1
contact_dermatitis,contact_dermatitis__phash_000324,train,1
contact_dermatitis,contact_dermatitis__phash_001490,train,1
contact_dermatitis,contact_dermatitis__phash_000792,val,1
contact_dermatitis,contact_dermatitis__phash_000526,test,1
contact_dermatitis,contact_dermatitis__phash_001485,train,1
contact_dermatitis,contact_dermatitis__phash_001004,train,1
contact_dermatitis,contact_dermatitis__phash_001274,train,1
contact_dermatitis,contact_dermatitis__phash_000441,train,1
contact_dermatitis,contact_dermatitis__phash_000370,val,1
contact_dermatitis,contact_dermatitis__phash_000288,test,1
contact_dermatitis,contact_dermatitis__phash_000845,train,1
contact_dermatitis,contact_dermatitis__phash_000131,train,1
contact_dermatitis,contact_dermatitis__phash_001506,train,1
contact_dermatitis,contact_dermatitis__phash_001214,train,1
contact_dermatitis,contact_dermatitis__phash_001277,train,1
contact_dermatitis,contact_dermatitis__phash_001217,val,1
contact_dermatitis,contact_dermatitis__phash_000146,test,1
contact_dermatitis,contact_dermatitis__phash_000866,train,1
contact_dermatitis,contact_dermatitis__phash_000960,train,1
contact_dermatitis,contact_dermatitis__phash_000728,train,1
contact_dermatitis,contact_dermatitis__phash_000542,train,1
contact_dermatitis,contact_dermatitis__phash_000480,train,1
contact_dermatitis,contact_dermatitis__phash_000916,val,1
contact_dermatitis,contact_dermatitis__phash_000505,test,1
contact_dermatitis,contact_dermatitis__phash_000516,train,1
contact_dermatitis,contact_dermatitis__phash_000954,train,1
contact_dermatitis,contact_dermatitis__phash_001002,train,1
contact_dermatitis,contact_dermatitis__phash_000184,train,1
contact_dermatitis,contact_dermatitis__phash_000043,val,1
contact_dermatitis,contact_dermatitis__phash_001180,test,1
contact_dermatitis,contact_dermatitis__phash_001395,train,1
contact_dermatitis,contact_dermatitis__phash_000405,train,1
contact_dermatitis,contact_dermatitis__phash_001262,train,1
contact_dermatitis,contact_dermatitis__phash_000391,train,1
contact_dermatitis,contact_dermatitis__phash_001140,train,1
contact_dermatitis,contact_dermatitis__phash_001338,val,1
contact_dermatitis,contact_dermatitis__phash_001310,test,1
contact_dermatitis,contact_dermatitis__phash_000990,train,1
contact_dermatitis,contact_dermatitis__phash_001231,train,1
contact_dermatitis,contact_dermatitis__phash_001123,train,1
contact_dermatitis,contact_dermatitis__phash_000966,train,1
contact_dermatitis,contact_dermatitis__phash_001057,train,1
contact_dermatitis,contact_dermatitis__phash_001430,val,1
contact_dermatitis,contact_dermatitis__phash_001130,test,1
contact_dermatitis,contact_dermatitis__phash_000886,train,1
contact_dermatitis,contact_dermatitis__phash_000075,train,1
contact_dermatitis,contact_dermatitis__phash_001212,train,1
contact_dermatitis,contact_dermatitis__phash_000719,train,1
contact_dermatitis,contact_dermatitis__phash_001156,val,1
contact_dermatitis,contact_dermatitis__phash_000218,test,1
contact_dermatitis,contact_dermatitis__phash_001091,train,1
contact_dermatitis,contact_dermatitis__phash_000332,train,1
contact_dermatitis,contact_dermatitis__phash_000633,train,1
contact_dermatitis,contact_dermatitis__phash_001488,train,1
contact_dermatitis,contact_dermatitis__phash_000011,train,1
contact_dermatitis,contact_dermatitis__phash_001190,val,1
contact_dermatitis,contact_dermatitis__phash_000470,test,1
contact_dermatitis,contact_dermatitis__phash_001173,train,1
contact_dermatitis,contact_dermatitis__phash_001306,train,1
contact_dermatitis,contact_dermatitis__phash_000462,train,1
contact_dermatitis,contact_dermatitis__phash_000685,train,1
contact_dermatitis,contact_dermatitis__phash_000611,train,1
contact_dermatitis,contact_dermatitis__phash_001432,val,1
contact_dermatitis,contact_dermatitis__phash_001081,test,1
contact_dermatitis,contact_dermatitis__phash_000150,train,1
contact_dermatitis,contact_dermatitis__phash_001080,train,1
contact_dermatitis,contact_dermatitis__phash_001355,train,1
contact_dermatitis,contact_dermatitis__phash_000429,train,1
contact_dermatitis,contact_dermatitis__phash_001257,val,1
contact_dermatitis,contact_dermatitis__phash_000290,test,1
contact_dermatitis,contact_dermatitis__phash_001396,train,1
contact_dermatitis,contact_dermatitis__phash_000212,train,1
contact_dermatitis,contact_dermatitis__phash_001357,train,1
contact_dermatitis,contact_dermatitis__phash_001117,train,1
contact_dermatitis,contact_dermatitis__phash_000392,train,1
contact_dermatitis,contact_dermatitis__phash_001147,val,1
contact_dermatitis,contact_dermatitis__phash_000900,test,1
contact_dermatitis,contact_dermatitis__phash_000273,train,1
contact_dermatitis,contact_dermatitis__phash_000196,train,1
contact_dermatitis,contact_dermatitis__phash_000813,train,1
contact_dermatitis,contact_dermatitis__phash_001318,train,1
contact_dermatitis,contact_dermatitis__phash_001185,train,1
contact_dermatitis,contact_dermatitis__phash_001069,val,1
contact_dermatitis,contact_dermatitis__phash_000658,test,1
contact_dermatitis,contact_dermatitis__phash_000818,train,1
contact_dermatitis,contact_dermatitis__phash_000539,train,1
contact_dermatitis,contact_dermatitis__phash_000015,train,1
contact_dermatitis,contact_dermatitis__phash_000121,train,1
contact_dermatitis,contact_dermatitis__phash_000881,val,1
contact_dermatitis,contact_dermatitis__phash_001100,test,1
contact_dermatitis,contact_dermatitis__phash_001208,train,1
contact_dermatitis,contact_dermatitis__phash_000614,train,1
contact_dermatitis,contact_dermatitis__phash_000153,train,1
contact_dermatitis,contact_dermatitis__phash_000999,train,1
contact_dermatitis,contact_dermatitis__phash_000440,train,1
contact_dermatitis,contact_dermatitis__phash_000814,val,1
contact_dermatitis,contact_dermatitis__phash_001405,test,1
contact_dermatitis,contact_dermatitis__phash_000173,train,1
contact_dermatitis,contact_dermatitis__phash_001219,train,1
contact_dermatitis,contact_dermatitis__phash_000627,train,1
contact_dermatitis,contact_dermatitis__phash_000826,train,1
contact_dermatitis,contact_dermatitis__phash_000092,train,1
contact_dermatitis,contact_dermatitis__phash_000235,val,1
contact_dermatitis,contact_dermatitis__phash_001075,test,1
contact_dermatitis,contact_dermatitis__phash_000024,train,1
contact_dermatitis,contact_dermatitis__phash_000709,train,1
contact_dermatitis,contact_dermatitis__phash_000230,train,1
contact_dermatitis,contact_dermatitis__phash_000757,train,1
contact_dermatitis,contact_dermatitis__phash_001473,val,1
contact_dermatitis,contact_dermatitis__phash_000689,test,1
contact_dermatitis,contact_dermatitis__phash_000187,train,1
contact_dermatitis,contact_dermatitis__phash_000711,train,1
contact_dermatitis,contact_dermatitis__phash_000904,train,1
contact_dermatitis,contact_dermatitis__phash_000962,train,1
contact_dermatitis,contact_dermatitis__phash_001064,train,1
contact_dermatitis,contact_dermatitis__phash_000289,val,1
contact_dermatitis,contact_dermatitis__phash_001352,test,1
contact_dermatitis,contact_dermatitis__phash_000608,train,1
contact_dermatitis,contact_dermatitis__phash_000178,train,1
contact_dermatitis,contact_dermatitis__phash_001198,train,1
contact_dermatitis,contact_dermatitis__phash_001294,train,1
contact_dermatitis,contact_dermatitis__phash_000490,train,1
contact_dermatitis,contact_dermatitis__phash_001115,val,1
contact_dermatitis,contact_dermatitis__phash_000328,test,1
contact_dermatitis,contact_dermatitis__phash_000817,train,1
contact_dermatitis,contact_dermatitis__phash_000609,train,1
contact_dermatitis,contact_dermatitis__phash_000134,train,1
contact_dermatitis,contact_dermatitis__phash_000848,train,1
contact_dermatitis,contact_dermatitis__phash_000256,val,1
contact_dermatitis,contact_dermatitis__phash_000162,test,1
contact_dermatitis,contact_dermatitis__phash_000114,train,1
contact_dermatitis,contact_dermatitis__phash_001457,train,1
contact_dermatitis,contact_dermatitis__phash_001303,train,1
contact_dermatitis,contact_dermatitis__phash_001036,train,1
contact_dermatitis,contact_dermatitis__phash_000957,train,1
contact_dermatitis,contact_dermatitis__phash_001134,val,1
contact_dermatitis,contact_dermatitis__phash_000862,test,1
contact_dermatitis,contact_dermatitis__phash_001089,train,1
contact_dermatitis,contact_dermatitis__phash_000004,train,1
contact_dermatitis,contact_dermatitis__phash_001495,train,1
contact_dermatitis,contact_dermatitis__phash_001391,train,1
contact_dermatitis,contact_dermatitis__phash_000646,train,1
contact_dermatitis,contact_dermatitis__phash_000189,val,1
contact_dermatitis,contact_dermatitis__phash_000798,test,1
contact_dermatitis,contact_dermatitis__phash_000856,train,1
contact_dermatitis,contact_dermatitis__phash_001271,train,1
contact_dermatitis,contact_dermatitis__phash_000853,train,1
contact_dermatitis,contact_dermatitis__phash_001337,train,1
contact_dermatitis,contact_dermatitis__phash_000431,val,1
contact_dermatitis,contact_dermatitis__phash_000361,test,1
contact_dermatitis,contact_dermatitis__phash_000959,train,1
contact_dermatitis,contact_dermatitis__phash_001028,train,1
contact_dermatitis,contact_dermatitis__phash_000268,train,1
contact_dermatitis,contact_dermatitis__phash_000682,train,1
contact_dermatitis,contact_dermatitis__phash_000926,train,1
contact_dermatitis,contact_dermatitis__phash_001367,val,1
contact_dermatitis,contact_dermatitis__phash_001472,test,1
contact_dermatitis,contact_dermatitis__phash_001386,train,1
contact_dermatitis,contact_dermatitis__phash_000483,train,1
contact_dermatitis,contact_dermatitis__phash_000504,train,1
contact_dermatitis,contact_dermatitis__phash_001411,train,1
contact_dermatitis,contact_dermatitis__phash_001242,train,1
contact_dermatitis,contact_dermatitis__phash_000035,val,1
contact_dermatitis,contact_dermatitis__phash_000767,test,1
contact_dermatitis,contact_dermatitis__phash_001141,train,1
contact_dermatitis,contact_dermatitis__phash_001331,train,1
contact_dermatitis,contact_dermatitis__phash_000647,train,1
contact_dermatitis,contact_dermatitis__phash_000450,train,1
contact_dermatitis,contact_dermatitis__phash_001381,val,1
contact_dermatitis,contact_dermatitis__phash_001104,test,1
contact_dermatitis,contact_dermatitis__phash_000897,train,1
contact_dermatitis,contact_dermatitis__phash_000739,train,1
contact_dermatitis,contact_dermatitis__phash_000747,train,1
contact_dermatitis,contact_dermatitis__phash_000309,train,1
contact_dermatitis,contact_dermatitis__phash_000262,train,1
contact_dermatitis,contact_dermatitis__phash_001189,val,1
contact_dermatitis,contact_dermatitis__phash_001448,test,1
contact_dermatitis,contact_dermatitis__phash_000398,train,1
contact_dermatitis,contact_dermatitis__phash_000454,train,1
contact_dermatitis,contact_dermatitis__phash_001206,train,1
contact_dermatitis,contact_dermatitis__phash_000548,train,1
contact_dermatitis,contact_dermatitis__phash_000125,train,1
contact_dermatitis,contact_dermatitis__phash_001431,val,1
contact_dermatitis,contact_dermatitis__phash_001275,test,1
contact_dermatitis,contact_dermatitis__phash_001232,train,1
contact_dermatitis,contact_dermatitis__phash_000394,train,1
contact_dermatitis,contact_dermatitis__phash_000566,train,1
contact_dermatitis,contact_dermatitis__phash_001454,train,1
contact_dermatitis,contact_dermatitis__phash_000246,val,1
contact_dermatitis,contact_dermatitis__phash_000822,test,1
contact_dermatitis,contact_dermatitis__phash_000056,train,1
contact_dermatitis,contact_dermatitis__phash_001425,train,1
contact_dermatitis,contact_dermatitis__phash_001218,train,1
contact_dermatitis,contact_dermatitis__phash_001030,train,1
contact_dermatitis,contact_dermatitis__phash_001253,train,1
contact_dermatitis,contact_dermatitis__phash_001178,val,1
contact_dermatitis,contact_dermatitis__phash_001333,test,1
contact_dermatitis,contact_dermatitis__phash_000377,train,1
contact_dermatitis,contact_dermatitis__phash_000718,train,1
contact_dermatitis,contact_dermatitis__phash_000372,train,1
contact_dermatitis,contact_dermatitis__phash_000149,train,1
contact_dermatitis,contact_dermatitis__phash_000854,train,1
contact_dermatitis,contact_dermatitis__phash_000253,val,1
contact_dermatitis,contact_dermatitis__phash_000700,test,1
contact_dermatitis,contact_dermatitis__phash_000878,train,1
contact_dermatitis,contact_dermatitis__phash_000738,train,1
contact_dermatitis,contact_dermatitis__phash_001269,train,1
contact_dermatitis,contact_dermatitis__phash_000935,train,1
contact_dermatitis,contact_dermatitis__phash_000116,val,1
contact_dermatitis,contact_dermatitis__phash_000717,test,1
contact_dermatitis,contact_dermatitis__phash_000384,train,1
contact_dermatitis,contact_dermatitis__phash_000547,train,1
contact_dermatitis,contact_dermatitis__phash_001018,train,1
contact_dermatitis,contact_dermatitis__phash_000970,train,1
contact_dermatitis,contact_dermatitis__phash_000604,train,1
contact_dermatitis,contact_dermatitis__phash_000261,val,1
contact_dermatitis,contact_dermatitis__phash_000419,test,1
contact_dermatitis,contact_dermatitis__phash_000451,train,1
contact_dermatitis,contact_dermatitis__phash_000282,train,1
contact_dermatitis,contact_dermatitis__phash_001228,train,1
contact_dermatitis,contact_dermatitis__phash_001358,train,1
contact_dermatitis,contact_dermatitis__phash_000110,train,1
contact_dermatitis,contact_dermatitis__phash_000148,val,1
contact_dermatitis,contact_dermatitis__phash_000434,test,1
contact_dermatitis,contact_dermatitis__phash_000759,train,1
contact_dermatitis,contact_dermatitis__phash_001073,train,1
contact_dermatitis,contact_dermatitis__phash_000599,train,1
contact_dermatitis,contact_dermatitis__phash_000338,train,1
contact_dermatitis,contact_dermatitis__phash_000863,val,1
contact_dermatitis,contact_dermatitis__phash_000126,test,1
contact_dermatitis,contact_dermatitis__phash_001307,train,1
contact_dermatitis,contact_dermatitis__phash_001426,train,1
contact_dermatitis,contact_dermatitis__phash_000763,train,1
contact_dermatitis,contact_dermatitis__phash_000909,train,1
contact_dermatitis,contact_dermatitis__phash_000859,train,1
contact_dermatitis,contact_dermatitis__phash_001308,val,1
contact_dermatitis,contact_dermatitis__phash_000595,test,1
contact_dermatitis,contact_dermatitis__phash_000681,train,1
contact_dermatitis,contact_dermatitis__phash_000837,train,1
contact_dermatitis,contact_dermatitis__phash_000124,train,1
contact_dermatitis,contact_dermatitis__phash_000513,train,1
contact_dermatitis,contact_dermatitis__phash_001108,train,1
contact_dermatitis,contact_dermatitis__phash_001374,val,1
contact_dermatitis,contact_dermatitis__phash_000804,test,1
contact_dermatitis,contact_dermatitis__phash_000144,train,1
contact_dermatitis,contact_dermatitis__phash_000742,train,1
contact_dermatitis,contact_dermatitis__phash_000407,train,1
contact_dermatitis,contact_dermatitis__phash_000093,train,1
contact_dermatitis,contact_dermatitis__phash_000948,val,1
contact_dermatitis,contact_dermatitis__phash_001223,test,1
contact_dermatitis,contact_dermatitis__phash_001489,train,1
contact_dermatitis,contact_dermatitis__phash_000417,train,1
contact_dermatitis,contact_dermatitis__phash_000874,train,1
contact_dermatitis,contact_dermatitis__phash_000306,train,1
contact_dermatitis,contact_dermatitis__phash_001251,train,1
contact_dermatitis,contact_dermatitis__phash_000322,val,1
contact_dermatitis,contact_dermatitis__phash_000086,test,1
contact_dermatitis,contact_dermatitis__phash_000057,train,1
contact_dermatitis,contact_dermatitis__phash_000940,train,1
contact_dermatitis,contact_dermatitis__phash_000794,train,1
contact_dermatitis,contact_dermatitis__phash_001127,train,1
contact_dermatitis,contact_dermatitis__phash_000044,train,1
contact_dermatitis,contact_dermatitis__phash_000660,val,1
contact_dermatitis,contact_dermatitis__phash_000181,test,1
contact_dermatitis,contact_dermatitis__phash_000564,train,1
contact_dermatitis,contact_dermatitis__phash_000675,train,1
contact_dermatitis,contact_dermatitis__phash_001213,train,1
contact_dermatitis,contact_dermatitis__phash_000265,train,1
contact_dermatitis,contact_dermatitis__phash_000030,val,1
contact_dermatitis,contact_dermatitis__phash_001241,test,1
contact_dermatitis,contact_dermatitis__phash_001027,train,1
contact_dermatitis,contact_dermatitis__phash_000164,train,1
contact_dermatitis,contact_dermatitis__phash_000038,train,1
contact_dermatitis,contact_dermatitis__phash_000663,train,1
contact_dermatitis,contact_dermatitis__phash_000946,train,1
contact_dermatitis,contact_dermatitis__phash_000911,val,1
contact_dermatitis,contact_dermatitis__phash_000574,test,1
contact_dermatitis,contact_dermatitis__phash_000498,train,1
contact_dermatitis,contact_dermatitis__phash_001505,train,1
contact_dermatitis,contact_dermatitis__phash_000318,train,1
contact_dermatitis,contact_dermatitis__phash_001087,train,1
contact_dermatitis,contact_dermatitis__phash_001278,train,1
contact_dermatitis,contact_dermatitis__phash_001248,val,1
contact_dermatitis,contact_dermatitis__phash_000154,test,1
contact_dermatitis,contact_dermatitis__phash_000117,train,1
contact_dermatitis,contact_dermatitis__phash_001099,train,1
contact_dermatitis,contact_dermatitis__phash_000416,train,1
contact_dermatitis,contact_dermatitis__phash_000242,train,1
contact_dermatitis,contact_dermatitis__phash_000616,val,1
contact_dermatitis,contact_dermatitis__phash_001044,test,1
contact_dermatitis,contact_dermatitis__phash_000263,train,1
contact_dermatitis,contact_dermatitis__phash_000165,train,1
contact_dermatitis,contact_dermatitis__phash_000662,train,1
contact_dermatitis,contact_dermatitis__phash_001098,train,1
contact_dermatitis,contact_dermatitis__phash_000941,train,1
contact_dermatitis,contact_dermatitis__phash_000423,val,1
contact_dermatitis,contact_dermatitis__phash_001247,test,1
contact_dermatitis,contact_dermatitis__phash_001445,train,1
contact_dermatitis,contact_dermatitis__phash_000066,train,1
contact_dermatitis,contact_dermatitis__phash_000327,train,1
contact_dermatitis,contact_dermatitis__phash_001420,train,1
contact_dermatitis,contact_dermatitis__phash_000446,train,1
contact_dermatitis,contact_dermatitis__phash_000867,val,1
contact_dermatitis,contact_dermatitis__phash_000918,test,1
contact_dermatitis,contact_dermatitis__phash_001015,train,1
contact_dermatitis,contact_dermatitis__phash_001284,train,1
contact_dermatitis,contact_dermatitis__phash_000155,train,1
contact_dermatitis,contact_dermatitis__phash_000247,train,1
contact_dermatitis,contact_dermatitis__phash_000152,val,1
contact_dermatitis,contact_dermatitis__phash_000474,test,1
contact_dermatitis,contact_dermatitis__phash_001466,train,1
contact_dermatitis,contact_dermatitis__phash_000206,train,1
contact_dermatitis,contact_dermatitis__phash_000535,train,1
contact_dermatitis,contact_dermatitis__phash_000062,train,1
contact_dermatitis,contact_dermatitis__phash_000642,train,1
contact_dermatitis,contact_dermatitis__phash_001092,val,1
contact_dermatitis,contact_dermatitis__phash_000580,test,1
contact_dermatitis,contact_dermatitis__phash_001157,train,1
contact_dermatitis,contact_dermatitis__phash_000788,train,1
contact_dermatitis,contact_dermatitis__phash_001401,train,1
contact_dermatitis,contact_dermatitis__phash_001290,train,1
contact_dermatitis,contact_dermatitis__phash_000546,train,1
contact_dermatitis,contact_dermatitis__phash_000654,val,1
contact_dermatitis,contact_dermatitis__phash_000275,test,1
contact_dermatitis,contact_dermatitis__phash_000479,train,1
contact_dermatitis,contact_dermatitis__phash_000891,train,1
contact_dermatitis,contact_dermatitis__phash_000677,train,1
contact_dermatitis,contact_dermatitis__phash_000219,train,1
contact_dermatitis,contact_dermatitis__phash_000512,train,1
contact_dermatitis,contact_dermatitis__phash_001126,val,1
contact_dermatitis,contact_dermatitis__phash_001287,test,1
contact_dermatitis,contact_dermatitis__phash_001245,train,1
contact_dermatitis,contact_dermatitis__phash_000643,train,1
contact_dermatitis,contact_dermatitis__phash_000020,train,1
contact_dermatitis,contact_dermatitis__phash_000185,train,1
contact_dermatitis,contact_dermatitis__phash_000561,val,1
contact_dermatitis,contact_dermatitis__phash_001323,test,1
contact_dermatitis,contact_dermatitis__phash_001502,train,1
contact_dermatitis,contact_dermatitis__phash_001202,train,1
contact_dermatitis,contact_dermatitis__phash_001222,train,1
contact_dermatitis,contact_dermatitis__phash_000892,train,1
contact_dermatitis,contact_dermatitis__phash_000258,train,1
contact_dermatitis,contact_dermatitis__phash_000895,val,1
contact_dermatitis,contact_dermatitis__phash_000425,test,1
contact_dermatitis,contact_dermatitis__phash_000205,train,1
contact_dermatitis,contact_dermatitis__phash_000321,train,1
contact_dermatitis,contact_dermatitis__phash_001014,train,1
contact_dermatitis,contact_dermatitis__phash_000680,train,1
contact_dermatitis,contact_dermatitis__phash_000444,val,1
contact_dermatitis,contact_dermatitis__phash_000308,test,1
contact_dermatitis,contact_dermatitis__phash_001288,train,1
contact_dermatitis,contact_dermatitis__phash_000517,train,1
contact_dermatitis,contact_dermatitis__phash_000310,train,1
contact_dermatitis,contact_dermatitis__phash_001237,train,1
contact_dermatitis,contact_dermatitis__phash_000668,train,1
contact_dermatitis,contact_dermatitis__phash_000079,val,1
contact_dermatitis,contact_dermatitis__phash_001371,test,1
contact_dermatitis,contact_dermatitis__phash_000356,train,1
contact_dermatitis,contact_dermatitis__phash_000215,train,1
contact_dermatitis,contact_dermatitis__phash_000438,train,1
contact_dermatitis,contact_dermatitis__phash_000487,train,1
contact_dermatitis,contact_dermatitis__phash_000544,train,1
contact_dermatitis,contact_dermatitis__phash_001096,val,1
contact_dermatitis,contact_dermatitis__phash_001427,test,1
contact_dermatitis,contact_dermatitis__phash_000069,train,1
contact_dermatitis,contact_dermatitis__phash_000280,train,1
contact_dermatitis,contact_dermatitis__phash_001038,train,1
contact_dermatitis,contact_dermatitis__phash_000963,train,1
contact_dermatitis,contact_dermatitis__phash_000098,val,1
contact_dermatitis,contact_dermatitis__phash_001322,test,1
contact_dermatitis,contact_dermatitis__phash_000865,train,1
contact_dermatitis,contact_dermatitis__phash_000735,train,1
contact_dermatitis,contact_dermatitis__phash_000095,train,1
contact_dermatitis,contact_dermatitis__phash_000761,train,1
contact_dermatitis,contact_dermatitis__phash_001025,train,1
contact_dermatitis,contact_dermatitis__phash_001503,val,1
contact_dermatitis,contact_dermatitis__phash_000824,test,1
contact_dermatitis,contact_dermatitis__phash_000412,train,1
contact_dermatitis,contact_dermatitis__phash_000588,train,1
contact_dermatitis,contact_dermatitis__phash_000305,train,1
contact_dermatitis,contact_dermatitis__phash_000049,train,1
contact_dermatitis,contact_dermatitis__phash_000272,train,1
contact_dermatitis,contact_dermatitis__phash_001244,val,1
contact_dermatitis,contact_dermatitis__phash_001144,test,1
contact_dermatitis,contact_dermatitis__phash_000549,train,1
contact_dermatitis,contact_dermatitis__phash_001196,train,1
contact_dermatitis,contact_dermatitis__phash_000861,train,1
contact_dermatitis,contact_dermatitis__phash_000078,train,1
contact_dermatitis,contact_dermatitis__phash_000807,train,1
contact_dermatitis,contact_dermatitis__phash_000868,val,1
contact_dermatitis,contact_dermatitis__phash_001378,test,1
contact_dermatitis,contact_dermatitis__phash_000921,train,1
contact_dermatitis,contact_dermatitis__phash_000207,train,1
contact_dermatitis,contact_dermatitis__phash_001233,train,1
contact_dermatitis,contact_dermatitis__phash_000373,train,1
contact_dermatitis,contact_dermatitis__phash_000307,val,1
contact_dermatitis,contact_dermatitis__phash_001201,test,1
contact_dermatitis,contact_dermatitis__phash_000171,train,1
contact_dermatitis,contact_dermatitis__phash_000348,train,1
contact_dermatitis,contact_dermatitis__phash_000684,train,1
contact_dermatitis,contact_dermatitis__phash_001414,train,1
contact_dermatitis,contact_dermatitis__phash_000831,train,1
contact_dermatitis,contact_dermatitis__phash_000515,val,1
contact_dermatitis,contact_dermatitis__phash_000509,test,1
contact_dermatitis,contact_dermatitis__phash_000345,train,1
contact_dermatitis,contact_dermatitis__phash_000211,train,1
contact_dermatitis,contact_dermatitis__phash_001068,train,1
contact_dermatitis,contact_dermatitis__phash_000708,train,1
contact_dermatitis,contact_dermatitis__phash_000103,val,1
contact_dermatitis,contact_dermatitis__phash_000501,test,1
contact_dermatitis,contact_dermatitis__phash_001088,train,1
contact_dermatitis,contact_dermatitis__phash_000101,train,1
contact_dermatitis,contact_dermatitis__phash_000587,train,1
contact_dermatitis,contact_dermatitis__phash_001460,train,1
contact_dermatitis,contact_dermatitis__phash_001394,train,1
contact_dermatitis,contact_dermatitis__phash_001467,val,1
contact_dermatitis,contact_dermatitis__phash_001000,test,1
contact_dermatitis,contact_dermatitis__phash_000325,train,1
contact_dermatitis,contact_dermatitis__phash_000023,train,1
contact_dermatitis,contact_dermatitis__phash_000603,train,1
contact_dermatitis,contact_dermatitis__phash_000481,train,1
contact_dermatitis,contact_dermatitis__phash_001167,train,1
contact_dermatitis,contact_dermatitis__phash_000953,val,1
contact_dermatitis,contact_dermatitis__phash_000274,test,1
contact_dermatitis,contact_dermatitis__phash_000432,train,1
contact_dermatitis,contact_dermatitis__phash_000924,train,1
contact_dermatitis,contact_dermatitis__phash_000528,train,1
contact_dermatitis,contact_dermatitis__phash_000582,train,1
contact_dermatitis,contact_dermatitis__phash_000433,val,1
contact_dermatitis,contact_dermatitis__phash_000885,test,1
contact_dermatitis,contact_dermatitis__phash_000674,train,1
contact_dermatitis,contact_dermatitis__phash_000472,train,1
contact_dermatitis,contact_dermatitis__phash_001193,train,1
contact_dermatitis,contact_dermatitis__phash_001235,train,1
contact_dermatitis,contact_dermatitis__phash_000552,train,1
contact_dermatitis,contact_dermatitis__phash_000021,val,1
contact_dermatitis,contact_dermatitis__phash_000174,test,1
contact_dermatitis,contact_dermatitis__phash_001094,train,1
contact_dermatitis,contact_dermatitis__phash_000118,train,1
contact_dermatitis,contact_dermatitis__phash_001056,train,1
contact_dermatitis,contact_dermatitis__phash_000890,train,1
contact_dermatitis,contact_dermatitis__phash_001032,train,1
contact_dermatitis,contact_dermatitis__phash_001444,val,1
contact_dermatitis,contact_dermatitis__phash_000933,test,1
contact_dermatitis,contact_dermatitis__phash_001319,train,1
contact_dermatitis,contact_dermatitis__phash_000607,train,1
contact_dermatitis,contact_dermatitis__phash_001429,train,1
contact_dermatitis,contact_dermatitis__phash_000664,train,1
contact_dermatitis,contact_dermatitis__phash_000241,train,1
contact_dermatitis,contact_dermatitis__phash_001133,val,1
contact_dermatitis,contact_dermatitis__phash_001153,test,1
contact_dermatitis,contact_dermatitis__phash_000678,train,1
