class_name,left_image_path,right_image_path,left_dhash,right_dhash,left_phash,right_phash,dhash_hamming_distance,phash_hamming_distance,phash_group_id
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__d8cbca4c091f76ee.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__38051d0fb87de6eb.jpg,f0fcf8ecccf0b2d8,f0fcf8ecccf0b2d8,959f554a420f4a3f,959f554a420f4a3f,0,0,basal_cell_carcinoma__phash_002401
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__d9073260a532e90b.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__2fba2d8f77c8796f.jpg,f0fcbebafebefcf8,f0fcbebafebefcf8,957942e80b616fa7,957942e80ae16fa7,0,2,basal_cell_carcinoma__phash_002404
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__e3eea0585eaa5fb1.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__1f104b852d9cdcdb.jpg,f0fcfcecdcf0e8f0,f0fcfcecdcf0e8f0,95f45a4a0a626f75,95b45a4a0ae26f75,0,2,basal_cell_carcinoma__phash_002528
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__e7ac82709400c302.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__409b6a0633c0788a.jpg,f0fcb6cccefafcf0,f0fcb6cccefafcf0,d57c4aea4b882f25,d57c4aea4b882f25,0,0,basal_cell_carcinoma__phash_002559
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__fb48c85957978c35.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__ec629c42ef4d6bb8.jpg,f0fc9a8ceea2c070,f0fc9a8ceea2c070,91b35ace2f61680f,91b35ace2f61680f,0,0,basal_cell_carcinoma__phash_002761
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__0706fd8eb8f3b06e.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__b1342cad259964bb.jpg,9b070f3d3a5b3f36,9b070f3d3a5b3f36,bfe0c08b15f281d7,bfe0c08b15f281d7,0,0,basal_cell_carcinoma__phash_000080
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__07206a4536cebbd5.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d54278f9c3a2a922.jpg,fceebf7fef9fdefc,fceebf7fef9fdefc,954655c1562b5a7e,954655c1562b5a7e,0,0,basal_cell_carcinoma__phash_000081
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__839453eac57601dc.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__10cfe03942978021.jpg,fceef271e3b7bef2,f8eef271e3b7bef2,85171547471f15cf,85171547471f15cf,1,0,basal_cell_carcinoma__phash_001457
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__0726dce76aade299.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__950e9984e8996f89.jpg,160f0f1f3f1f1e4e,160f0f1f3f1f1e4e,b2c7c93c4c3133c7,b2c7c93c4c3133e5,0,2,basal_cell_carcinoma__phash_000082
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__073b540695840d30.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__45aec4717941177a.jpg,f4ac871333864ee0,f4ac871333864ea0,d55a55565167409f,d55a55565167409f,1,0,basal_cell_carcinoma__phash_000083
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__075c9e41e3ef0aac.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d8df774c58fdbb2b.jpg,9cd88e8c4d4decf0,9cd88ecc4d4decf0,b3d8cc32339ccd64,b3d8cc32339ccd64,1,0,basal_cell_carcinoma__phash_000085
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__077122f8c04a019b.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__78b2c484d6c31601.jpg,da160e2561310784,da160e2561310784,fe95914b17715185,fe95914b17715185,0,0,basal_cell_carcinoma__phash_000087
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__0779306799dc0307.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__b132f563246b609a.jpg,0d0f376307178787,0d0f376307178787,ad1ad0d2ce69996c,ad1ad0d2ce69996c,0,0,basal_cell_carcinoma__phash_000088
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__078c8f84467b20b1.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__c4d9eeb5dcc05960.jpg,8471e0ccc4e87182,8071e8ccc4e87182,c2693db4309b93cd,c26d3d86709b93cc,2,6,basal_cell_carcinoma__phash_002005
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__49df5d621debf973.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__ec3114400a7f41a4.jpg,8471f8f4cce07004,8471f8f4cce07084,96996d663499c693,96996d663499c693,1,0,basal_cell_carcinoma__phash_000804
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__e55fdcf7508ff0b9.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__9181f5820ff57f8b.jpg,8471e8d4d4e87180,8471e8d4d4e87180,c33c3de330cbc31c,c33c3de330cbc31c,0,0,basal_cell_carcinoma__phash_002541
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__079730da91d5ab17.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__ab223172d403fa45.jpg,aee9cdaca4e4d4f0,aee9cdaca4e4d4f0,8626599d75665599,8626599d74675599,0,2,basal_cell_carcinoma__phash_000090
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__07c50fcfb1799712.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__aa10e69919715a45.jpg,31f8cccec6c470b1,31f8cccec6c4f0b1,85977a4e69696525,85977a4e69696525,1,0,basal_cell_carcinoma__phash_000091
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__1a926002671d50c0.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__460c7f8b80fa4716.jpg,31f8ccccccccf031,31f8ccccccccf031,81977e6868a565e3,81977e6868a565e3,0,0,basal_cell_carcinoma__phash_000297
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__3a3ea65f3a1d4e0b.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__a35f24f1978f7cdd.jpg,31f8cccecec4f031,31f8cccececcf831,85957ade68686569,95957a5a69696561,2,6,basal_cell_carcinoma__phash_000614
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__3a3ea65f3a1d4e0b.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__f7c134674f7c9ba3.jpg,31f8cccecec4f031,31f8cccedeccf031,85957ade68686569,95957ada69696521,2,6,basal_cell_carcinoma__phash_000614
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__3a3ea65f3a1d4e0b.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__5f1410c7cdadedab.jpg,31f8cccecec4f031,31f8cccedeccf031,85957ade68686569,95957ada69696521,2,6,basal_cell_carcinoma__phash_000614
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__3a3ea65f3a1d4e0b.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__67bdcb08712ba6f6.jpg,31f8cccecec4f031,31f8cccececcf831,85957ade68686569,95957a5a69696561,2,6,basal_cell_carcinoma__phash_000614
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__3a3ea65f3a1d4e0b.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e895ef5f9838df9d.jpg,31f8cccecec4f031,31f8cccecec4f031,85957ade68686569,85957ade68686569,0,0,basal_cell_carcinoma__phash_000614
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__5b4a13c5788420ce.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__7fb1b030fd06087e.jpg,31f8d4dec6c4f031,31f8d4dec6c4f031,95997a4e69396564,95917a6669996566,0,6,basal_cell_carcinoma__phash_000994
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__5b4a13c5788420ce.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__2c61cbca0fd7867e.jpg,31f8d4dec6c4f031,31f8d4dec4c4f031,95997a4e69396564,95997a4e69396564,1,0,basal_cell_carcinoma__phash_000994
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__5b4a13c5788420ce.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__2c8c751a38db7b20.jpg,31f8d4dec6c4f031,31f8d4dec6c4f031,95997a4e69396564,95917a6669996566,0,6,basal_cell_carcinoma__phash_000994
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6176ff90bfe29a64.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e7fefe479483ef1e.jpg,31f8cccececcf031,31f8cccececcf031,85b47a4a696c658f,85b47a4a696c658f,0,0,basal_cell_carcinoma__phash_001056
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__7fb1b030fd06087e.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__2c61cbca0fd7867e.jpg,31f8d4dec6c4f031,31f8d4dec4c4f031,95917a6669996566,95997a4e69396564,1,6,basal_cell_carcinoma__phash_000994
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__7fb1b030fd06087e.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__2c8c751a38db7b20.jpg,31f8d4dec6c4f031,31f8d4dec6c4f031,95917a6669996566,95917a6669996566,0,0,basal_cell_carcinoma__phash_000994
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__92e3c6409b9c76e0.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__edfad4ec95106f6d.jpg,31f8cccec6ccf031,31f8cccec6ccf031,95977a6868c76525,95977a6868c76525,0,0,basal_cell_carcinoma__phash_001634
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__9313996bb1a66474.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__da5d35281a019095.jpg,31f8dcfecedcf871,31f8dcfecedcf871,953b5ae168a561c7,953b5ae168a561c7,0,0,basal_cell_carcinoma__phash_001635
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__986d9d8bfe5ae4a5.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__375ad1eea4a35630.jpg,31f8c6dadadcf031,31f8c6dadadcf031,85977e1e684a6569,85977e1e684a6569,0,0,basal_cell_carcinoma__phash_001699
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__a35f24f1978f7cdd.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__f7c134674f7c9ba3.jpg,31f8cccececcf831,31f8cccedeccf031,95957a5a69696561,95957ada69696521,2,2,basal_cell_carcinoma__phash_000614
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__a35f24f1978f7cdd.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__5f1410c7cdadedab.jpg,31f8cccececcf831,31f8cccedeccf031,95957a5a69696561,95957ada69696521,2,2,basal_cell_carcinoma__phash_000614
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__a35f24f1978f7cdd.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__67bdcb08712ba6f6.jpg,31f8cccececcf831,31f8cccececcf831,95957a5a69696561,95957a5a69696561,0,0,basal_cell_carcinoma__phash_000614
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__a35f24f1978f7cdd.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e895ef5f9838df9d.jpg,31f8cccececcf831,31f8cccecec4f031,95957a5a69696561,85957ade68686569,2,6,basal_cell_carcinoma__phash_000614
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__a6e8140c0b632ec7.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__cfd7dadb4b832e21.jpg,31f8cccececcf031,31f8cccececcf031,95927a6969c36569,95927a6969c36569,0,0,basal_cell_carcinoma__phash_001840
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__a7fe4d58a265af56.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__fa24022d1e5aa980.jpg,31f8ccd6d2d4f031,31f8ccd6d2d4f031,85977ada68686565,85977ada68686565,0,0,basal_cell_carcinoma__phash_001854
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__b446f9cc236336d1.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__abeb44f5762ce2dc.jpg,31f8ccdadacc70b1,31f8ccdadacc70b1,95857e1e696a6561,95857e1e696a6561,0,0,basal_cell_carcinoma__phash_001980
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__c2b4eccc7e240d88.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__52c284a3213d11d1.jpg,31f8ccc6c6cce031,31f8ccc6c6cce031,85967a19686665bb,85967a19686665bb,0,0,basal_cell_carcinoma__phash_002135
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__f015ffcf0051b239.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__8c1acf797ff91409.jpg,31f8fcfcfcdcf831,31f8fcfcfcdcf831,959e6a612d2c35e5,959e6a612d2c35e5,0,0,basal_cell_carcinoma__phash_002658
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__f1fad037dc0f6c5b.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__17bac2e9b2c578a0.jpg,31f8fccecec468b1,31f8fccecec46831,959c7a4a6932656d,959c7a4a6932656d,1,0,basal_cell_carcinoma__phash_002673
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__f7c134674f7c9ba3.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__5f1410c7cdadedab.jpg,31f8cccedeccf031,31f8cccedeccf031,95957ada69696521,95957ada69696521,0,0,basal_cell_carcinoma__phash_000614
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__f7c134674f7c9ba3.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__67bdcb08712ba6f6.jpg,31f8cccedeccf031,31f8cccececcf831,95957ada69696521,95957a5a69696561,2,2,basal_cell_carcinoma__phash_000614
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__f7c134674f7c9ba3.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e895ef5f9838df9d.jpg,31f8cccedeccf031,31f8cccecec4f031,95957ada69696521,85957ade68686569,2,6,basal_cell_carcinoma__phash_000614
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__f9413ada03cf0dcb.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__3b2ce3dd0483273f.jpg,31f8cec2c6ccf031,31f8cec2c6ccf031,85635e9c686961e7,85635e9c686961e7,0,0,basal_cell_carcinoma__phash_002743
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__2c61cbca0fd7867e.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__2c8c751a38db7b20.jpg,31f8d4dec4c4f031,31f8d4dec6c4f031,95997a4e69396564,95917a6669996566,1,6,basal_cell_carcinoma__phash_000994
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__5f1410c7cdadedab.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__67bdcb08712ba6f6.jpg,31f8cccedeccf031,31f8cccececcf831,95957ada69696521,95957a5a69696561,2,2,basal_cell_carcinoma__phash_000614
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__5f1410c7cdadedab.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e895ef5f9838df9d.jpg,31f8cccedeccf031,31f8cccecec4f031,95957ada69696521,85957ade68686569,2,6,basal_cell_carcinoma__phash_000614
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__67bdcb08712ba6f6.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e895ef5f9838df9d.jpg,31f8cccececcf831,31f8cccecec4f031,95957a5a69696561,85957ade68686569,2,6,basal_cell_carcinoma__phash_000614
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__07d29587493c6d8e.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__da11b03788589c9d.jpg,9d0f130f0f1f0e46,9d0f130f0f1f0e46,f88397706b985cc6,f88397706b985cc6,0,0,basal_cell_carcinoma__phash_000092
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__07d3ad9062d17f30.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__1eaf41ea633862d5.jpg,f8c293070b1e8ecc,f8c293070b1e8ecc,e5de1033167c5cc9,e5de1033167c5cc9,0,0,basal_cell_carcinoma__phash_000093
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__07ea208f44c26c7c.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__b83ae76e1107e0ba.jpg,f0f8cada9a9eecf8,f0f8cada9a9eecf8,910f143612af5b7e,910f143612af5b7e,0,0,basal_cell_carcinoma__phash_000094
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__1947058f2b5eb8aa.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__7fe603a543961758.jpg,f0f8cadcd4f2e4f0,f0f8cadcd4f2e4f0,d57b42c80ae32fc5,d57b42c80ae32fc5,0,0,basal_cell_carcinoma__phash_000286
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__29f9efe637875442.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__6033ce960e7cce8f.jpg,f0f88ece9e8ec4e0,f0f88ece9e8ec4e0,d51a4a692be42f78,d51a4a692be42f78,0,0,basal_cell_carcinoma__phash_000452
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__319c5d40b729d117.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__b1f7469699fa4d94.jpg,f0f8f8e0b0f0e0e0,f0f8f8e0b0f0e0e0,c09b03682f651ff5,c09b03682f651ff5,0,0,basal_cell_carcinoma__phash_000510
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__38782f79e3a0ebe7.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__688b566a76638c2a.jpg,f0f8cc9eaea6e4f0,f0f8cc9eaea6e4f0,d53b0a6d2b646d64,d53b0a6d2b646d64,0,0,basal_cell_carcinoma__phash_000593
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__427689cd655e836f.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__9794f85ca72f7888.jpg,f0f8a4edecb6f0f0,f0f8a4edecb6f0f0,847a17995e6e6aa1,847a17995e6e6aa1,0,0,basal_cell_carcinoma__phash_000708
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__5a26dc3b519f1e1b.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__1fd71cbf82e80aec.jpg,f0f8ecdcd8d0b0e0,f0f8ecdcd8d0b0e0,d0170bc90f7a6fc8,d0170bc90f7a6fc8,0,0,basal_cell_carcinoma__phash_000981
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6e16c60898c9da3b.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__134bad22385b7dd5.jpg,f0f8ba189e8eecf0,f0f8ba189e8eecf0,d56b42a50b3c2f95,d56b42a50b3c2f95,0,0,basal_cell_carcinoma__phash_001191
